Year,Week,Away Team,Home Team,Line,Over/Under,ATOR,ATDR,HTOR,HTDR,Score,Neutral
2010,9,FSU,NCSU,3.5,,0.98,0.74,0.91,0.81,24-28,
2010,9,WVU,CONN,5.5,,0.90,0.72,0.88,0.84,13-16,
2010,9,AUB,MISS,7,,1.17,0.85,0.96,0.94,51-31,
2010,9,ORE,USC,6.5,,1.16,0.65,1.10,0.88,53-32,
2010,9,TCU,UNLV,34.5,,1.20,0.70,0.78,1.09,48-6,
2010,9,MSU,IOWA,-6.5,,1.09,0.75,1.11,0.77,6-37,
2010,9,MIZZ,NEB,-7.5,,0.96,0.71,1.10,0.81,17-31,
2010,9,UTAH,AFA,7,,1.19,0.74,1.11,0.92,28-23,
2010,9,COL,OKLA,-23.5,,0.87,0.90,1.00,0.78,10-43,
2010,9,OSU,MINN,25,,1.10,0.65,0.90,1.05,52-10,
2010,9,STAN,WASH,7.5,,1.11,0.87,0.92,1.04,41-0,
2010,9,ARZ,UCLA,9,,1.06,0.72,0.77,0.96,29-21,
2010,9,OKLA ST,KAN ST,4.5,,1.09,0.84,1.08,0.92,24-14,
2010,9,VANDY,ARK,-20,,0.86,0.93,1.00,0.87,14-49,
2010,9,TENN,SC,-17,,0.81,0.92,1.01,0.87,24-38,
2010,9,UK,MISS ST,-6.5,,1.01,0.99,1.00,0.77,17-24,
2010,9,MIAFL,UVA,16,,0.88,0.67,0.90,0.95,19-24,
2010,9,USU,NEV,-27,,0.84,0.93,1.14,0.82,42-56,
2010,9,BAY,TEX,-7.5,,1.07,0.89,0.82,0.82,30-22,
2010,9,NW,IND,4,,0.98,0.83,0.92,1.02,20-17,
2010,9,CLEM,BC,7,,0.95,0.79,0.70,0.75,10-16,
2010,9,LOU,PITT,-9,,1.00,0.84,0.99,0.81,3-20,
2010,9,PUR,ILL,-17,,0.85,0.89,0.85,0.78,10-44,
2010,9,SYR,CIN,-5.5,,0.90,0.82,0.96,0.98,31-7,
2010,9,UAB,USM,-10.5,,0.83,0.93,0.95,0.76,50-49,
2010,9,NIU,WMU,7.5,,1.06,0.81,0.84,0.84,28-21,
2010,9,AKR,TEMP,-29.5,,0.72,1.12,0.92,0.86,0-30,
2010,9,ULL,OHIO,-14.5,,0.78,0.98,0.93,0.85,31-38,
2010,9,KAN,ISU,-18.5,,0.81,1.11,0.87,0.96,16-28,
2010,9,SDSU,WYO,9.5,,1.02,0.79,0.74,1.04,48-38,
2010,9,TULSA,ND,-8.5,,1.04,0.93,0.86,0.90,28-27,
2010,9,NT,WKU,-5.5,,0.82,1.00,0.94,1.12,33-6,
2010,9,UTEP,MARSH,-2.5,,0.93,0.91,0.73,1.01,12-16,
2010,9,TTU,TEXAM,-7,,0.93,0.90,0.86,0.77,27-45,
2010,9,CAL,ORG ST,-3,,1.01,0.75,1.03,0.98,7-35,
2010,9,WAKE,MARY,-5.5,,0.92,1.03,0.93,0.78,14-62,
2010,9,UF,UGA,-1,,0.87,0.76,1.04,0.84,34-31,1
2010,9,SMU,TULANE,8,,0.91,0.94,0.83,0.95,31-17,
2010,9,BALL,KENT,-10,,0.79,0.99,0.75,0.69,14-33,
2010,9,DUKE,NAVY,-13.5,,0.73,1.05,1.06,0.86,34-31,
2010,9,TROY,ULM,16.5,,0.93,0.77,0.76,0.99,14-28,
2010,9,MIAOH,BUFF,3,,0.76,0.90,0.64,0.82,21-9,
2010,9,ECU,UCF,-7.5,,0.92,0.93,0.99,0.74,35-49,
2010,9,BGSU,CMU,-12.5,,0.71,0.97,0.80,0.91,17-14,
2010,9,TOLEDO,EMU,10.5,,0.86,0.83,0.87,1.15,42-7,
2010,9,FIU,FAU,-4.5,,0.86,0.87,0.78,0.95,9-21,
2010,9,SJSU,NMSU,3,,0.70,1.08,0.76,1.09,27-29,
2010,9,NM,CSU,-16,,0.59,1.04,0.80,1.12,14-38,
2010,9,HOU,MEM,14,,0.99,0.89,0.73,1.09,56-17,
2010,9,WSU,ASU,-21.5,,0.78,1.08,0.87,0.90,0-42,
2010,9,MICH,PSU,3,,1.16,0.98,0.84,0.86,31-41,
2010,9,IDA,HAW,-15,,0.88,0.78,1.02,0.84,10-45,
2010,10,MTSU,ARK ST,1.5,,0.80,0.91,0.89,0.98,24-51,
2010,10,RUT,USF,-10,,0.80,0.86,0.89,0.83,27-28,
2010,10,GT,VT,-13,,0.99,0.90,1.07,0.78,21-28,
2010,10,BUFF,OHIO,-16,,0.64,0.82,0.94,0.86,17-34,
2010,10,WMU,CMU,-3,,0.83,0.86,0.77,0.89,22-26,
2010,10,UCF,HOU,2,,1.03,0.78,1.04,0.89,40-33,
2010,10,WASH,ORE,-36.5,,0.88,1.05,1.15,0.67,16-53,
2010,10,TCU,UTAH,5,,1.20,0.69,1.17,0.75,47-7,
2010,10,HAW,BOISE,-22,,1.03,0.81,1.23,0.69,7-42,
2010,10,ALA,LSU,6.5,,1.10,0.70,0.85,0.76,21-24,
2010,10,NEB,ISU,17.5,,1.12,0.79,0.88,0.94,31-30,
2010,10,OKLA,TEXAM,3,,1.02,0.77,0.88,0.78,19-33,
2010,10,WISC,PUR,20,,1.17,0.89,0.82,0.93,34-13,
2010,10,MIZZ,TTU,4,,0.93,0.77,0.92,0.92,17-24,
2010,10,ARZ,STAN,-8,,1.05,0.73,1.11,0.84,17-42,
2010,10,MINN,MSU,-24,,0.89,1.07,1.04,0.79,8-31,
2010,10,IOWA,IND,17.5,,1.11,0.75,0.90,1.01,18-13,
2010,10,BAY,OKLA ST,-9,,1.05,0.88,1.06,0.83,28-55,
2010,10,ARK,SC,-4.5,,1.01,0.84,1.02,0.85,41-20,
2010,10,NEV,IDA,11,,1.18,0.85,0.85,0.81,63-17,
2010,10,UNC,FSU,-10.5,,0.93,0.82,0.97,0.77,37-35,
2010,10,NCSU,CLEM,-3.5,,0.92,0.82,0.91,0.80,13-14,
2010,10,ILL,MICH,-3,,0.89,0.76,1.16,1.01,65-67,
2010,10,UVA,DUKE,1,,0.90,0.91,0.80,1.04,48-55,
2010,10,LOU,SYR,-7,,0.95,0.85,0.89,0.79,28-20,
2010,10,AFA,ARMY,6.5,,1.09,0.94,1.09,0.82,42-22,
2010,10,MARY,MIAFL,-8.5,,0.98,0.76,0.85,0.71,20-26,
2010,10,UF,VANDY,14,,0.89,0.77,0.84,0.95,55-14,
2010,10,AKR,BALL,-13,,0.71,1.11,0.77,0.98,30-37,
2010,10,COL,KAN,8.5,,0.84,0.94,0.81,1.10,45-52,
2010,10,UNLV,BYU,-18,,0.76,1.11,0.77,1.00,7-55,
2010,10,TEMP,KENT,3,,0.94,0.84,0.77,0.68,28-10,
2010,10,RICE,TULSA,-17,,0.82,1.05,1.00,0.91,27-64,
2010,10,NMSU,USU,-18,,0.78,1.09,0.87,1.00,22-27,
2010,10,USM,TULANE,10,,0.93,0.81,0.83,0.95,46-30,
2010,10,NW,PSU,-6.5,,0.97,0.82,0.89,0.90,21-35,
2010,10,NAVY,ECU,-3,,1.05,0.92,0.93,0.98,76-35,
2010,10,BC,WAKE,3,,0.72,0.73,0.89,1.06,23-13,
2010,10,FRESNO,LT,-2.5,,0.99,0.91,0.82,0.96,40-34,
2010,10,CAL,WSU,14,,0.98,0.80,0.75,1.09,20-13,
2010,10,MARSH,UAB,-10,,0.76,0.97,0.86,0.92,31-17,
2010,10,FAU,WKU,2.5,,0.81,0.90,0.91,1.13,17-16,
2010,10,WYO,NM,9,,0.76,1.03,0.62,1.06,31-34,
2010,10,ULL,MISS,-29.5,,0.81,0.98,0.97,0.98,21-43,
2010,10,TROY,NT,11.5,,0.89,0.81,0.86,0.96,41-35,
2010,10,ORG ST,UCLA,4.5,,1.05,0.94,0.78,0.96,14-17,
2010,10,ULM,FIU,-9.5,,0.79,0.94,0.83,0.88,35-42,
2010,10,TEX,KAN ST,3.5,,0.82,0.83,1.04,0.92,14-39,
2010,10,TENN,MEM,19.5,,0.80,0.94,0.75,1.13,50-14,
2010,10,SMU,UTEP,6.5,,0.92,0.93,0.89,0.91,14-28,
2010,10,CSU,SDSU,-17,,0.85,1.10,1.01,0.80,19-24,
2010,10,ASU,USC,-5,,0.91,0.84,1.05,0.92,33-34,
2010,11,TOLEDO,NIU,-11,,0.90,0.82,1.05,0.81,30-65,
2010,11,MIAOH,BGSU,2.5,,0.77,0.87,0.71,0.93,24-21,
2010,11,PITT,CONN,6,,0.98,0.78,0.89,0.83,28-30,
2010,11,ECU,UAB,-2,,0.93,1.04,0.85,0.93,54-42,
2010,11,BOISE,IDA,34.5,,1.23,0.70,0.82,0.90,52-14,
2010,11,BALL,BUFF,-3,,0.77,0.96,0.63,0.85,20-3,
2010,11,UGA,AUB,-6.5,,1.02,0.82,1.22,0.87,31-49,
2010,11,ORE,CAL,19.5,,1.15,0.68,0.97,0.79,15-13,
2010,11,SDSU,TCU,-27.5,,0.98,0.78,1.21,0.67,35-40,
2010,11,ULM,LSU,-33,,0.82,0.96,0.87,0.78,0-51,
2010,11,STAN,ASU,4.5,,1.13,0.84,0.90,0.85,17-13,
2010,11,IND,WISC,-22.5,,0.89,1.00,1.15,0.84,20-83,
2010,11,KAN,NEB,-35,,0.85,1.08,1.10,0.80,3-20,
2010,11,PSU,OSU,-18.5,,0.91,0.91,1.11,0.65,14-38,
2010,11,OKLA ST,TEX,5,,1.09,0.84,0.79,0.87,33-16,
2010,11,MISS ST,ALA,-13.5,,1.00,0.75,1.07,0.75,10-30,
2010,11,IOWA,NW,10,,1.09,0.75,0.97,0.86,17-21,
2010,11,UTAH,ND,5.5,,1.10,0.82,0.85,0.88,3-28,
2010,11,UTEP,ARK,-28.5,,0.91,0.91,1.02,0.82,21-58,
2010,11,TTU,OKLA,-15.5,,0.92,0.91,0.98,0.79,7-45,
2010,11,KAN ST,MIZZ,-13,,1.06,0.88,0.92,0.79,28-38,
2010,11,USC,ARZ,-4.5,,1.03,0.90,1.02,0.80,24-21,
2010,11,VT,UNC,3,,1.06,0.81,0.95,0.86,26-10,
2010,11,NEV,FRESNO,8,,1.21,0.82,1.00,0.92,35-34,
2010,11,SC,UF,-6,,0.98,0.88,0.91,0.73,36-14,
2010,11,TEXAM,BAY,3,,0.89,0.78,1.03,0.93,42-30,
2010,11,MIAFL,GT,2.5,,0.86,0.71,1.00,0.90,35-10,
2010,11,BC,DUKE,3,,0.75,0.71,0.84,1.04,21-16,
2010,11,USF,LOU,-2.5,,0.90,0.85,0.96,0.85,24-21,
2010,11,CIN,WVU,-5,,0.92,0.96,0.88,0.74,10-37,
2010,11,MINN,ILL,-21,,0.87,1.07,0.94,0.81,38-34,
2010,11,USM,UCF,-10,,0.93,0.82,1.04,0.80,31-21,
2010,11,MICH,PUR,12.5,,1.15,1.04,0.79,0.93,27-16,
2010,11,MISS,TENN,-2.5,,0.98,0.95,0.84,0.91,14-52,
2010,11,VANDY,UK,-15,,0.78,0.95,1.00,0.99,20-38,
2010,11,ISU,COL,2.5,,0.88,0.94,0.86,0.97,14-34,
2010,11,BYU,CSU,6.5,,0.83,0.95,0.83,1.06,49-10,
2010,11,WAKE,NCSU,-18.5,,0.85,1.05,0.89,0.81,3-38,
2010,11,ARMY,KENT,-1,,1.06,0.88,0.74,0.70,45-28,
2010,11,EMU,WMU,-19,,0.85,1.16,0.82,0.87,30-45,
2010,11,MEM,MARSH,-17,,0.73,1.13,0.78,0.94,13-28,
2010,11,WKU,ARK ST,-12,,0.89,1.08,0.93,0.92,36-35,
2010,11,NT,MTSU,-11,,0.89,0.97,0.77,0.95,23-17,
2010,11,CMU,NAVY,-14,,0.78,0.88,1.11,0.92,37-38,
2010,11,FIU,TROY,-8.5,,0.86,0.90,0.91,0.84,52-35,
2010,11,RICE,TULANE,-3.5,,0.84,1.08,0.84,0.95,49-54,
2010,11,MARY,UVA,2.5,,0.95,0.78,0.92,0.94,42-23,
2010,11,SYR,RUT,2.5,,0.89,0.82,0.82,0.87,13-10,
2010,11,WSU,ORG ST,-24,,0.74,1.07,1.04,0.94,31-14,
2010,11,NM,AFA,-33,,0.69,1.05,1.10,0.94,23-48,
2010,11,LT,NMSU,16,,0.83,0.97,0.79,1.08,41-20,
2010,11,ULL,FAU,-10.5,,0.79,0.99,0.79,0.88,23-24,
2010,11,USU,SJSU,3.5,,0.88,0.99,0.74,1.06,38-34,
2010,11,CLEM,FSU,-5.5,,0.89,0.78,0.99,0.81,13-16,
2010,11,TULSA,HOU,-2.5,,1.04,0.92,1.03,0.91,28-25,
2010,11,WYO,UNLV,4,,0.79,1.05,0.75,1.12,16-42,
2010,12,OHIO,TEMP,-8.5,,0.96,0.83,0.93,0.81,31-23,
2010,12,MIAOH,AKR,9,,0.79,0.85,0.72,1.07,19-14,
2010,12,BGSU,TOLEDO,-10.5,,0.71,0.93,0.90,0.88,14-33,
2010,12,UCLA,WASH,-2,,0.79,0.96,0.88,1.06,7-24,
2010,12,AFA,UNLV,19.5,,1.11,0.92,0.79,1.10,35-20,
2010,12,FRESNO,BOISE,-30,,0.99,0.94,1.22,0.67,0-51,
2010,12,MISS,LSU,-15.5,,0.94,0.96,0.89,0.74,36-43,
2010,12,STAN,CAL,6.5,,1.11,0.84,0.94,0.79,48-14,
2010,12,WISC,MICH,-2,,1.20,0.83,1.10,0.98,48-28,
2010,12,NEB,TEXAM,2,,1.08,0.78,0.90,0.81,6-9,
2010,12,OSU,IOWA,2.5,,1.12,0.66,1.06,0.78,20-17,
2010,12,OKLA ST,KAN,24,,1.08,0.84,0.83,1.06,48-14,
2010,12,PUR,MSU,-20,,0.75,0.91,1.04,0.79,31-35,
2010,12,ARK,MISS ST,3.5,,1.06,0.82,0.97,0.77,38-31,
2010,12,OKLA,BAY,7,,1.00,0.77,1.04,0.94,53-24,
2010,12,MIZZ,ISU,11,,0.94,0.79,0.86,0.95,14-0,
2010,12,VT,MIAFL,2,,1.05,0.77,0.89,0.72,31-17,
2010,12,TROY,SC,-21.5,,0.90,0.90,0.99,0.85,24-69,
2010,12,NMSU,NEV,-38,,0.78,1.07,1.21,0.84,6-52,
2010,12,UTAH,SDSU,2.5,,1.05,0.84,0.98,0.80,38-34,
2010,12,FSU,MARY,3.5,,0.97,0.80,0.98,0.78,30-16,
2010,12,PITT,USF,3,,0.97,0.80,0.89,0.84,17-10,
2010,12,PSU,IND,10,,0.90,0.93,0.88,1.07,41-24,
2010,12,WVU,LOU,3.5,,0.89,0.71,0.94,0.84,17-10,
2010,12,NCSU,UNC,-2.5,,0.91,0.79,0.90,0.87,29-25,
2010,12,UVA,BC,-7,,0.91,0.97,0.76,0.70,13-17,
2010,12,NIU,BALL,14.5,,1.10,0.82,0.79,0.92,59-21,
2010,12,ECU,RICE,8.5,,0.95,1.03,0.86,1.09,38-62,
2010,12,DUKE,GT,-10.5,,0.82,1.03,0.97,0.93,20-30,
2010,12,UTEP,TULSA,-17.5,,0.91,0.96,1.03,0.90,28-31,
2010,12,CLEM,WAKE,14,,0.87,0.78,0.83,1.05,30-10,
2010,12,KENT,WMU,-3,,0.75,0.76,0.86,0.87,3-38,
2010,12,CSU,WYO,-2.5,,0.81,1.08,0.79,1.06,0-44,
2010,12,EMU,BUFF,-7,,0.86,1.18,0.61,0.86,21-17,
2010,12,KAN ST,COL,2,,1.03,0.90,0.88,0.94,36-44,
2010,12,MARSH,SMU,-14.5,,0.80,0.92,0.91,0.94,17-31,
2010,12,IDA,USU,-2.5,,0.78,0.92,0.89,0.99,28-6,
2010,12,FAU,TEX,-21.5,,0.81,0.88,0.79,0.89,17-51,
2010,12,ARK ST,NAVY,-12.5,,0.92,0.92,1.13,0.93,19-35,
2010,12,NT,ULM,-1,,0.89,0.95,0.78,0.96,37-49,
2010,12,UCF,TULANE,18.5,,1.03,0.83,0.88,0.96,61-14,
2010,12,ILL,NW,7.5,,0.95,0.83,0.98,0.85,48-27,
2010,12,MEM,UAB,-19.5,,0.72,1.12,0.86,0.96,15-31,
2010,12,MTSU,WKU,5,,0.77,0.94,0.89,1.05,27-26,
2010,12,NM,BYU,-29.5,,0.70,1.07,0.87,0.91,7-40,
2010,12,FIU,ULL,10,,0.91,0.89,0.79,0.99,38-17,
2010,12,CONN,SYR,-3.5,,0.89,0.81,0.86,0.81,23-6,
2010,12,ARMY,ND,-8,,1.09,0.88,0.87,0.86,3-27,
2010,12,TENN,VANDY,8,,0.86,0.87,0.78,0.98,24-10,
2010,12,RUT,CIN,-13.5,,0.82,0.83,0.87,0.97,38-69,
2010,12,HOU,USM,-3.5,,1.00,0.92,0.93,0.83,41-59,
2010,12,USC,ORG ST,3,,1.02,0.90,1.00,0.94,7-36,
2010,12,SJSU,HAW,-29.5,,0.77,1.05,1.00,0.86,7-41,
2010,13,TEMP,MIAOH,7,,0.92,0.82,0.80,0.84,3-23,
2010,13,TEXAM,TEX,3.5,,0.90,0.80,0.83,0.87,24-17,
2010,13,AUB,ALA,-3.5,,1.22,0.88,1.10,0.71,28-27,
2010,13,ARZ,ORE,-19.5,,0.98,0.86,1.11,0.68,29-48,
2010,13,BOISE,NEV,14,,1.21,0.64,1.21,0.80,31-34,
2010,13,COL,NEB,-16.5,,0.91,0.95,1.04,0.79,17-45,
2010,13,LOU,RUT,3,,0.92,0.84,0.83,0.89,40-13,
2010,13,OHIO,KENT,4,,0.96,0.83,0.74,0.79,6-28,
2010,13,NIU,EMU,24,,1.10,0.81,0.87,1.16,71-3,
2010,13,WVU,PITT,-2.5,,0.89,0.70,0.98,0.80,35-10,
2010,13,WMU,BGSU,6.5,,0.88,0.85,0.70,0.95,41-7,
2010,13,SMU,ECU,1,,0.92,0.92,0.96,1.07,45-38,
2010,13,BUFF,AKR,-1,,0.63,0.88,0.72,1.06,14-22,
2010,13,CMU,TOLEDO,-4,,0.81,0.91,0.92,0.85,31-42,
2010,13,UCLA,ASU,-12.5,,0.76,0.96,0.92,0.86,34-55,
2010,13,USM,TULSA,-3.5,,0.97,0.84,1.03,0.90,50-56,
2010,13,TCU,NM,43.5,,1.18,0.68,0.69,1.08,66-17,
2010,13,LSU,ARK,-3.5,,0.91,0.76,1.07,0.83,23-31,
2010,13,ORG ST,STAN,-13.5,,1.00,0.91,1.12,0.82,0-38,
2010,13,NW,WISC,-23.5,,0.96,0.88,1.21,0.85,23-70,
2010,13,MICH,OSU,-17,,1.10,1.01,1.09,0.68,7-37,
2010,13,OKLA,OKLA ST,-3,,1.00,0.78,1.09,0.84,47-41,
2010,13,MSU,PSU,1,,1.04,0.80,0.92,0.93,28-22,
2010,13,KAN,MIZZ,-24.5,,0.84,1.08,0.94,0.78,7-35,
2010,13,UVA,VT,-23,,0.90,0.97,1.04,0.75,7-37,
2010,13,SC,CLEM,3,,1.02,0.83,0.88,0.78,29-7,
2010,13,BYU,UTAH,-8.5,,0.90,0.88,1.06,0.86,16-17,
2010,13,UF,FSU,-2.5,,0.92,0.77,0.96,0.79,7-31,
2010,13,NCSU,MARY,2.5,,0.90,0.80,0.94,0.78,31-38,
2010,13,IOWA,MINN,15,,1.05,0.79,0.89,1.05,24-27,
2010,13,MISS ST,MISS,3,,0.96,0.80,0.94,0.98,31-23,
2010,13,CIN,CONN,-2.5,,0.92,0.97,0.90,0.78,17-38,
2010,13,BC,SYR,-3.5,,0.78,0.71,0.83,0.82,16-7,
2010,13,UCF,MEM,26,,1.05,0.81,0.71,1.10,37-17,
2010,13,TULANE,MARSH,-10.5,,0.85,0.99,0.79,0.92,23-38,
2010,13,USF,MIAFL,-12,,0.87,0.86,0.87,0.74,23-20,
2010,13,IND,PUR,-3.5,,0.87,1.07,0.77,0.93,34-31,
2010,13,UK,TENN,-2.5,,1.02,0.96,0.86,0.85,14-24,
2010,13,HAW,NMSU,27.5,,1.00,0.83,0.75,1.09,59-24,
2010,13,WASH,CAL,-6.5,,0.88,1.01,0.91,0.84,16-13,
2010,13,ARK ST,FIU,-4.5,,0.92,0.94,0.93,0.87,24-31,
2010,13,WKU,TROY,-13,,0.89,1.03,0.87,0.94,14-28,
2010,13,FAU,MTSU,-5.5,,0.80,0.91,0.77,0.94,14-38,
2010,13,ULL,ULM,-7,,0.79,1.01,0.83,0.96,23-22,
2010,13,UNC,DUKE,7,,0.90,0.86,0.82,1.02,24-19,
2010,13,UAB,RICE,3,,0.87,0.93,0.92,1.08,23-28,
2010,13,KAN ST,NT,14.5,,1.04,0.93,0.88,0.99,49-41,
2010,13,WAKE,VANDY,-5,,0.82,1.05,0.76,0.97,34-13,
2010,13,ND,USC,-4.5,,0.88,0.84,0.99,0.91,20-16,
2010,13,UNLV,SDSU,-23.5,,0.79,1.11,0.98,0.84,14-48,
2010,13,LT,SJSU,12.5,,0.85,0.93,0.75,1.04,45-38,
2010,13,HOU,TTU,-9,,1.00,0.97,0.94,0.94,20-35,
2010,13,IDA,FRESNO,-10,,0.80,0.89,0.94,0.96,20-23,
2010,13,GT,UGA,-13.5,,0.97,0.92,1.02,0.87,34-42,
2010,14,ASU,ARZ,-5,,0.91,0.87,0.98,0.85,30-29,
2010,14,NIU,MIAOH,17.5,,1.15,0.80,0.82,0.80,21-26,1
2010,14,ILL,FRESNO,5,,0.97,0.82,0.91,0.94,23-25,
2010,14,AUB,SC,4.5,,1.21,0.88,1.01,0.80,56-17,1
2010,14,ORE,ORG ST,16.5,,1.11,0.69,0.94,0.94,37-20,
2010,14,OKLA,NEB,,,0.99,0.78,1.07,0.78,23-20,1
2010,14,USU,BOISE,-38.5,,0.86,0.99,1.21,0.68,14-50,
2010,14,FSU,VT,,,0.97,0.78,1.05,0.76,33-44,1
2010,14,NEV,LT,8,,1.19,0.83,0.85,0.92,35-17,
2010,14,RUT,WVU,-20.5,,0.81,0.91,0.92,0.69,14-35,
2010,14,SMU,UCF,-8.5,,0.93,0.93,1.06,0.80,7-17,1
2010,14,PITT,CIN,-1,,0.94,0.83,0.89,0.97,28-10,
2010,14,TROY,FAU,5,,0.88,0.92,0.78,0.93,44-7,
2010,14,SJSU,IDA,-14,,0.75,1.02,0.79,0.87,23-26,
2010,14,MTSU,FIU,-5,,0.80,0.91,0.95,0.87,28-27,
2010,14,WASH,WSU,5.5,,0.87,0.99,0.77,1.04,35-28,
2010,14,CONN,USF,-2.5,,0.88,0.77,0.87,0.84,19-16,
2010,14,UNLV,HAW,-34,,0.79,1.12,1.03,0.81,21-59,
2010,14,USC,UCLA,6.5,,0.97,0.90,0.78,0.98,28-14,
2010,14,ARMY,NAVY,7,,1.04,0.89,1.14,0.92,17-31,1
2010,BOWLS,BYU,UTEP,11,,0.87,0.86,0.91,0.97,52-24,1
2010,BOWLS,NIU,FRESNO,1,,1.14,0.81,0.91,0.94,40-17,1
2010,BOWLS,OHIO,TROY,-2,,0.91,0.84,0.91,0.90,21-48,1
2010,BOWLS,USM,LOU,-2,,0.97,0.87,0.94,0.82,28-31,1
2010,BOWLS,UTAH,BOISE,-16,,1.03,0.83,1.21,0.63,3-26,1
2010,BOWLS,NAVY,SDSU,3,,1.12,0.92,1.01,0.83,14-35,1
2010,BOWLS,HAW,TULSA,10,,1.05,0.82,1.04,0.90,35-62,1
2010,BOWLS,FIU,TOLEDO,-1,,0.95,0.88,0.94,0.85,34-32,1
2010,BOWLS,AFA,GT,3,,1.12,0.92,0.97,0.95,14-7,1
2010,BOWLS,MIZZ,IOWA,2,,0.94,0.76,1.03,0.80,24-27,1
2010,BOWLS,WVU,NCSU,3,,0.93,0.70,1.14,0.92,7-23,1
2010,BOWLS,OKLA ST,ARZ,4,,1.08,0.85,0.98,0.85,36-10,1
2010,BOWLS,ECU,MARY,-7,,0.96,1.07,0.95,0.78,20-51,1
2010,BOWLS,ILL,BAY,-1,,0.98,0.83,1.02,0.95,38-14,1
2010,BOWLS,NEB,WASH,14,,0.89,0.83,0.90,0.99,7-19,1
2010,BOWLS,ARMY,SMU,-7,,1.04,0.89,0.91,0.94,16-14,1
2010,BOWLS,KAN ST,SYR,0,,1.05,0.94,0.83,0.82,34-36,1
2010,BOWLS,UNC,TENN,1,,0.92,0.86,0.86,0.84,30-27,1
2010,BOWLS,SC,FSU,3,,1.00,0.85,0.97,0.81,17-26,1
2010,BOWLS,UGA,UCF,6,,1.04,0.88,1.06,0.79,6-10,1
2010,BOWLS,USF,CLEM,-5.5,,0.85,0.82,0.86,0.79,31-26,1
2010,BOWLS,ND,MIAFL,-2,,0.87,0.84,0.86,0.75,33-17,1
2010,BOWLS,WISC,TCU,-3,,1.23,0.82,1.19,0.68,19-21,1
2010,BOWLS,OKLA,CONN,14.5,,0.99,0.76,0.88,0.77,20-48,1
2010,BOWLS,ALA,MSU,8,,1.08,0.74,1.04,0.78,49-7,1
2010,BOWLS,MISS ST,MICH,3,,0.96,0.79,1.06,1.01,52-14,1
2010,BOWLS,NW,TTU,-6.5,,0.93,0.93,0.94,0.93,38-45,1
2010,BOWLS,UF,PSU,7,,0.90,0.80,0.92,0.94,37-24,1
2010,BOWLS,STAN,VT,3,,1.13,0.78,1.06,0.77,40-12,1
2010,BOWLS,OSU,ARK,3,,1.09,0.68,1.06,0.82,31-26,1
2010,BOWLS,MTSU,MIAOH,2,,0.82,0.92,0.83,0.81,21-35,1
2010,BOWLS,LSU,TEXAM,2,,0.90,0.78,0.89,0.79,41-24,1
2010,BOWLS,PITT,UK,3,,0.95,0.81,1.00,0.96,27-10,1
2010,BOWLS,NEV,BC,8,,1.20,0.84,0.79,0.72,20-13,1
2010,BOWLS,AUB,ORE,1,,1.21,0.88,1.11,0.68,22-19,1
2011,BOWLS,TEMP,WYO,7,50.5,1.08,0.82,0.94,1.00,37-15,1
2011,BOWLS,OHIO,USU,-1.5,60,0.95,0.82,1.07,0.90,24-23,1
2011,BOWLS,SDSU,ULL,4,60,0.97,0.90,0.91,0.92,30-32,1
2011,BOWLS,FIU,MARSH,4.5,48,0.93,0.80,0.81,0.89,10-20,1
2011,BOWLS,TCU,LT,10.5,56,1.12,0.84,0.90,0.79,31-24,1
2011,BOWLS,ASU,BOISE,-15,66.5,0.95,0.89,1.16,0.80,24-56,1
2011,BOWLS,NEV,USM,-9,,1.01,0.87,0.95,0.77,17-24,1
2011,BOWLS,MIZZ,UNC,6,53,1.01,0.90,0.98,0.84,41-24,1
2011,BOWLS,WMU,PUR,-1.5,63.5,0.97,0.90,0.20,0.96,32-37,1
2011,BOWLS,LOU,NCSU,-2.5,44,0.86,0.83,0.87,0.81,24-31,1
2011,BOWLS,CAL,TEX,-4,48,0.92,0.82,0.89,0.77,10-21,1
2011,BOWLS,TOLEDO,AFA,3,70,1.12,0.92,1.08,0.98,42-41,1
2011,BOWLS,WASH,BAY,-10.5,79.5,0.98,0.95,1.15,0.99,56-67,1
2011,BOWLS,FSU,ND,3.5,46,0.96,0.79,0.94,0.89,18-14,1
2011,BOWLS,IOWA,OKLA,-13.5,57.5,0.96,0.92,0.97,0.81,14-31,1
2011,BOWLS,BYU,TULSA,-1,58.5,0.90,0.79,0.94,0.91,24-21,1
2011,BOWLS,RUT,ISU,-1.5,45.5,0.76,0.74,0.78,0.91,27-13,1
2011,BOWLS,MISS ST,WAKE,7,48.5,0.90,0.85,0.92,0.92,23-17,1
2011,BOWLS,UVA,AUB,-3.5,49,0.83,0.81,0.86,0.95,24-43,1
2011,BOWLS,TEXAM,NW,9.5,70,0.97,0.88,1.02,0.98,33-22,1
2011,BOWLS,GT,UTAH,2.5,49.5,1.12,0.90,0.84,0.78,27-30,1
2011,BOWLS,ILL,UCLA,2.5,46.5,0.86,0.85,0.92,1.01,20-14,1
2011,BOWLS,CIN,VANDY,-1.5,49.5,0.94,0.78,0.84,0.76,31-24,1
2011,BOWLS,STAN,OKLA ST,-4.5,74,1.15,0.82,1.12,0.77,38-41,1
2011,BOWLS,WISC,ORE,-4.5,73,1.26,0.82,1.15,0.85,38-45,1
